path,label,source_group,origin_repo
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0000.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0001.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0002.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0003.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0004.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0005.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0006.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0007.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0008.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0009.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0010.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0011.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0012.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0013.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0014.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0015.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0016.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0017.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0018.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0019.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0020.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0021.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0022.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0023.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0024.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0025.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0026.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0027.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0028.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0029.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0030.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0031.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0032.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0033.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0034.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0035.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0036.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0037.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0038.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0039.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0040.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0041.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0042.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0043.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0044.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0045.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0046.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0047.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0048.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0049.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0050.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0051.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0052.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0053.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0054.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0055.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0056.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0057.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0058.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0059.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0060.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0061.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0062.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0063.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0064.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0065.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0066.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0067.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0068.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0069.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0070.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0071.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0072.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0073.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0074.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0075.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0076.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0077.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0078.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0079.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0080.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0081.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0082.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
data/raw/quick_copyattack/sdxl_copyattack/sdxl_0083.png,1,sdxl_copyattack,bitmind/ffhq-256___stable-diffusion-xl-base-1.0_training_faces
